Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,MarketCap,Revenue_Growth,Earnings_Growth,ROE,Operating_Margins,Debt_To_Equity,Returns_1Y,Returns_2Y,Returns_3Y,Volume_MA50,Volume_Ratio,Volatility,Price_Level,Higher_Highs
2021-11-09 00:00:00+05:30,5.150000095367432,5.199999809265137,5.099999904632568,5.150000095367432,57000,0.0,0.0,0.0,,,,,,,,,,,,,,False
2021-11-10 00:00:00+05:30,5.150000095367432,5.199999809265137,5.050000190734863,5.050000190734863,54000,0.0,0.0,0.0,,,,,,,,,,,,,,False
2021-11-11 00:00:00+05:30,4.900000095367432,5.550000190734863,4.849999904632568,5.550000190734863,360000,0.0,0.0,0.0,,,,,,,,,,,,,,False
2021-11-12 00:00:00+05:30,6.0,6.099999904632568,5.5,5.650000095367432,456000,0.0,0.0,0.0,,,,,,,,,,,,,,False
2021-11-15 00:00:00+05:30,5.25,5.75,5.25,5.300000190734863,105000,0.0,0.0,0.0,,,,,,,,,,,,,,False
2021-11-16 00:00:00+05:30,5.699999809265137,5.699999809265137,5.349999904632568,5.400000095367432,114000,0.0,0.0,0.0,,,,,,,,,,,,,,False
2021-11-17 00:00:00+05:30,5.150000095367432,5.699999809265137,5.099999904632568,5.349999904632568,129000,0.0,0.0,0.0,,,,,,,,,,,,,,False
2021-11-18 00:00:00+05:30,5.25,5.300000190734863,5.099999904632568,5.25,189000,0.0,0.0,0.0,,,,,,,,,,,,,,False
2021-11-22 00:00:00+05:30,5.199999809265137,5.5,5.199999809265137,5.349999904632568,81000,0.0,0.0,0.0,,,,,,,,,,,,,,False
2021-11-23 00:00:00+05:30,5.25,5.400000095367432,5.150000095367432,5.300000190734863,126000,0.0,0.0,0.0,,,,,,,,,,,,,,False
2021-11-24 00:00:00+05:30,5.400000095367432,5.400000095367432,5.25,5.300000190734863,129000,0.0,0.0,0.0,,,,,,,,,,,,,,False
2021-11-25 00:00:00+05:30,5.349999904632568,5.400000095367432,5.199999809265137,5.25,132000,0.0,0.0,0.0,,,,,,,,,,,,,,False
